LATITUDE;LONGITUDE;CLIENT_LIST;CLIENT_WEIGHT;OWN
4.755;-74.049;18512;1;0
4.577;-74.124;8175;1;0
4.689;-74.055;7405;1;0
4.574;-74.183;"1474;5493";2;0
4.736;-74.099;5814;1;0
4.593;-74.169;15620;1;0
4.585;-74.181;18531;1;0
4.589;-74.104;6385;1;0
4.63;-74.203;13351;1;0
4.638;-74.154;16289;1;0
4.634;-74.107;6271;1;0
4.674;-74.054;"18434;12899";2;0
4.671;-74.155;650;1;0
4.697;-74.075;13776;1;0
4.584;-74.138;"7855;4487";2;0
4.724;-74.04;6829;1;0
4.582;-74.116;"13749;14417";2;0
4.569;-74.236;275;1;0
4.686;-74.093;5481;1;0
4.67;-74.133;5231;1;0
4.605;-74.129;"7620;11914";2;0
4.592;-74.074;1015;1;0
4.735;-74.269;14881;1;0
4.66;-74.063;4261;1;0
4.604;-74.201;9885;1;0
4.557;-74.21;1030;1;0
4.574;-74.241;"5652;11852";2;0
5.028;-74;19919;1;0
4.627;-74.186;"15995;13567";2;0
4.716;-74.124;"3140;18029";2;0
4.668;-74.076;8807;1;0
4.584;-74.168;11240;1;0
4.597;-74.089;7575;1;0
4.623;-74.117;12545;1;0
4.71;-74.125;258;1;0
4.703;-74.11;6031;1;0
4.56;-74.148;"14796;4470";2;0
4.544;-74.162;55;1;0
4.58;-74.223;8325;1;0
4.709;-74.126;2719;1;0
4.487;-74.111;2061;1;0
4.614;-74.144;3186;1;0
4.589;-74.071;6815;1;0
4.738;-74.028;18670;1;0
4.643;-74.162;2311;1;0
4.679;-74.039;21100;1;0
4.686;-74.086;9787;1;0
4.634;-74.172;19234;1;0
4.61;-74.166;16495;1;0
4.543;-74.107;22050;1;0
4.61;-74.143;"7348;3034";2;0
4.638;-74.161;77;1;0
4.64;-74.067;6722;1;0
4.563;-74.114;9574;1;0
4.623;-74.205;17758;1;0
4.559;-74.095;"6177;15203";2;0
4.542;-74.106;592;1;0
4.591;-74.158;289;1;0
4.624;-74.2;13281;1;0
4.559;-74.136;2622;1;0
4.538;-74.113;13105;1;0
4.604;-74.132;"15202;19380";2;0
4.701;-74.064;18389;1;0
4.586;-74.141;16981;1;0
4.599;-74.201;17210;1;0
4.656;-74.075;915;1;0
4.611;-74.165;10406;1;0
4.735;-74.088;15049;1;0
4.579;-74.134;631;1;0
4.681;-74.103;1644;1;0
4.756;-74.117;16734;1;0
4.707;-74.23;766;1;0
4.628;-74.202;11331;1;0
4.632;-74.171;4028;1;0
4.753;-74.087;4038;1;0
4.583;-74.202;5996;1;0
4.686;-74.036;16918;1;0
4.737;-74.074;1773;1;0
4.623;-74.115;13008;1;0
4.688;-74.035;21482;1;0
5.012;-74.471;20068;1;0
4.728;-74.221;3163;1;0
4.601;-74.126;"12922;20748";2;0
4.863;-74.058;3954;1;0
5.019;-74.003;1304;1;0
4.7;-74.129;18378;1;0
4.696;-74.053;21725;1;0
4.815;-74.355;20612;1;0
4.694;-74.11;10575;1;0
4.595;-74.088;16567;1;0
4.557;-74.113;12515;1;0
4.73;-74.027;715;1;0
4.59;-74.218;11100;1;0
4.587;-74.17;14991;1;0
4.542;-74.093;4012;1;0
4.625;-74.129;12174;1;0
4.647;-74.067;22171;1;0
4.671;-74.143;20530;1;0
4.565;-74.099;20687;1;0
4.535;-74.084;6861;1;0
4.593;-74.141;10766;1;0
4.612;-74.196;6491;1;0
4.702;-74.124;14020;1;0
4.818;-74.095;3161;1;0
4.581;-74.18;4700;1;0
4.975;-74.291;17463;1;0
4.708;-74.14;16428;1;0
4.575;-74.212;11736;1;0
4.656;-74.07;11275;1;0
4.575;-74.093;12146;1;0
4.706;-74.092;"9922;15188";2;0
4.538;-74.115;5919;1;0
4.674;-74.147;"7271;604;12329;17126";4;0
4.662;-74.079;16238;1;0
4.612;-74.17;9443;1;0
4.737;-74.102;"13003;15979";2;0
4.58;-74.193;473;1;0
4.607;-74.184;"6490;219";2;0
4.604;-74.152;"11665;1133;13678";3;0
4.548;-74.107;6597;1;0
4.59;-74.093;"7582;15929";2;0
4.622;-74.203;8340;1;0
4.643;-74.137;6123;1;0
4.68;-74.152;"9740;12587;9739;13564;10033";5;0
4.852;-74.267;19050;1;0
4.735;-74.099;6949;1;0
4.571;-74.18;7910;1;0
4.511;-74.113;5985;1;0
4.606;-74.099;5544;1;0
4.623;-74.168;15140;1;0
4.631;-74.069;15632;1;0
4.612;-74.178;"796;19892;16618";3;0
4.656;-74.101;"20007;7529";2;0
4.594;-74.156;"9639;9640";2;0
4.561;-74.139;370;1;0
4.766;-74.025;15550;1;0
4.814;-74.353;"21024;20785";2;0
4.718;-74.226;14385;1;0
4.859;-74.055;19786;1;0
4.508;-74.106;19100;1;0
4.595;-74.145;3153;1;0
4.685;-74.085;5299;1;0
4.72;-74.121;"173;16124;10364;10363";4;0
4.556;-74.112;4187;1;0
4.694;-74.053;"6561;1495";2;0
4.714;-74.141;"3354;100;3078;13937";4;0
4.714;-74.142;"13182;11698;3081";3;0
4.535;-74.155;16163;1;0
4.612;-74.087;"18706;12281";2;0
4.738;-74.029;"6124;1624";2;0
4.545;-74.088;"3148;12239";2;0
4.621;-74.124;9729;1;0
4.582;-74.212;"15679;57";2;0
4.659;-74.071;"11193;21121";2;0
4.572;-74.12;11262;1;0
4.561;-74.098;"15160;7173;13159";3;0
4.549;-74.089;14132;1;0
4.6;-74.188;"7517;19760;17946";3;0
4.73;-74.098;1833;1;0
4.583;-74.209;"8022;8635;8023";3;0
4.566;-74.187;190;1;0
4.611;-74.084;"10551;10659";2;0
4.583;-74.214;"12052;12481;102;8543";4;0
4.865;-74.061;"3929;17037;3934;17043";4;0
4.69;-74.075;"15486;13779";2;0
4.651;-74.17;"2737;20148";2;0
4.575;-74.138;542;1;0
4.56;-74.243;5480;1;0
4.643;-74.164;16159;1;0
4.566;-74.129;"16211;19617";2;0
4.57;-74.232;"49;330";2;0
4.778;-74.322;15678;1;0
4.505;-74.104;6625;1;0
4.616;-74.113;19235;1;0
4.712;-74.14;"15457;13928";2;0
4.556;-74.145;1521;1;0
4.749;-74.058;15908;1;0
4.745;-74.112;9022;1;0
4.546;-74.092;13703;1;0
4.619;-74.203;15490;1;0
4.611;-74.075;7133;1;0
4.718;-74.043;20392;1;0
4.591;-74.175;20414;1;0
4.705;-74.089;20507;1;0
4.55;-74.093;6802;1;0
4.603;-74.131;"13252;6403";2;0
4.567;-74.119;209;1;0
4.614;-74.098;6478;1;0
4.722;-74.052;"18874;5327";2;0
4.567;-74.114;"5042;5026";2;0
4.661;-74.072;"9405;14564;18362";3;0
4.587;-74.111;6424;1;0
4.726;-74.117;979;1;0
4.579;-74.243;180;1;0
4.71;-74.12;10679;1;0
4.678;-74.15;2194;1;0
4.591;-74.106;628;1;0
4.702;-74.109;1243;1;0
4.746;-74.089;561;1;0
4.567;-74.23;2657;1;0
4.746;-74.111;3835;1;0
4.711;-74.124;"13302;4614";2;0
4.682;-74.137;3056;1;0
4.654;-74.112;5077;1;0
3.681;-76.304;6294;1;0
4.715;-74.059;"901;16581;1323";3;0
4.57;-74.188;1638;1;0
4.765;-74.035;"17535;7267";2;0
4.705;-74.228;20197;1;0
4.85;-74.261;18798;1;0
4.56;-74.116;18363;1;0
4.745;-74.047;10083;1;0
4.712;-74.098;"2420;14378";2;0
4.712;-74.202;"3730;3735;15048";3;0
4.753;-74.054;3249;1;0
4.532;-74.152;13038;1;0
4.712;-74.139;3375;1;0
4.519;-74.116;2982;1;0
4.547;-74.101;"7502;1428";2;0
4.717;-74.036;16750;1;0
4.637;-74.181;"6739;19491;19546;6730";4;0
4.663;-74.062;7381;1;0
4.614;-74.151;14406;1;0
4.637;-74.156;4295;1;0
4.624;-74.171;14725;1;0
4.74;-74.032;"10171;10172";2;0
4.722;-74.027;21958;1;0
4.564;-74.236;108;1;0
4.623;-74.193;10621;1;0
4.546;-74.106;"11840;6589";2;0
4.706;-74.056;14747;1;0
4.579;-74.077;553;1;0
4.694;-74.121;15917;1;0
5.013;-73.992;19912;1;0
4.742;-74.029;"20094;8799;16742";3;0
4.614;-74.1;19859;1;0
4.705;-74.128;18142;1;0
4.734;-74.027;6186;1;0
4.847;-74.057;20244;1;0
4.913;-74.098;21156;1;0
4.912;-74.098;20422;1;0
4.714;-74.059;19922;1;0
4.752;-74.061;9495;1;0
4.744;-74.106;14291;1;0
4.57;-74.169;13409;1;0
4.708;-74.13;3038;1;0
4.584;-74.12;12315;1;0
4.62;-74.204;1525;1;0
4.508;-74.114;11557;1;0
4.635;-74.182;9227;1;0
4.674;-74.049;3035;1;0
4.596;-74.183;"10007;4008";2;0
4.581;-74.181;"3821;2147";2;0
4.751;-74.114;"17863;17860;18935;17857";4;0
4.599;-74.124;"15959;13677";2;0
4.641;-74.185;16077;1;0
5.025;-73.983;19812;1;0
4.614;-74.113;"10354;7412";2;0
4.71;-74.051;825;1;0
4.671;-74.154;10139;1;0
4.637;-74.139;"10978;20909";2;0
4.642;-74.175;7016;1;0
4.583;-74.191;5443;1;0
4.547;-74.094;2386;1;0
4.619;-74.106;"7392;7395";2;0
4.636;-74.072;7557;1;0
4.709;-74.209;"22173;17105";2;0
4.642;-74.17;4090;1;0
4.959;-74.285;17491;1;0
4.691;-74.055;15757;1;0
4.733;-74.053;16114;1;0
4.588;-74.182;"1870;6182";2;0
5.004;-74.472;20610;1;0
4.698;-74.076;"20881;15941";2;0
4.592;-74.098;19831;1;0
4.734;-74.106;5024;1;0
4.585;-74.087;12057;1;0
4.732;-74.107;"1375;13308";2;0
4.632;-74.083;5784;1;0
4.747;-74.111;3773;1;0
5.03;-73.992;1093;1;0
4.994;-74.336;"17610;18580";2;0
4.748;-74.054;4443;1;0
4.681;-74.05;"7608;21028";2;0
4.646;-74.087;18461;1;0
4.714;-74.224;17769;1;0
4.713;-74.061;16299;1;0
4.582;-74.127;19324;1;0
4.558;-74.084;7217;1;0
4.718;-74.069;17634;1;0
4.589;-74.103;"7461;6379";2;0
4.733;-74.097;2788;1;0
4.622;-74.188;"13447;20460";2;0
4.578;-74.24;6659;1;0
4.537;-74.169;13747;1;0
4.735;-74.11;"2784;13025;18957";3;0
4.606;-74.105;"17363;14437";2;0
4.567;-74.16;8700;1;0
4.598;-74.195;9874;1;0
4.629;-74.068;"18517;6764";2;0
4.763;-74.027;"6252;5967";2;0
4.698;-74.125;"2720;14027";2;0
4.916;-74.027;17933;1;0
4.585;-74.135;19803;1;0
4.528;-74.166;2421;1;0
4.621;-74.19;"8284;2946;21720";3;0
4.585;-74.126;4238;1;0
4.617;-74.114;6986;1;0
4.619;-74.127;8387;1;0
4.686;-74.111;1146;1;0
4.55;-74.092;6613;1;0
4.734;-74.087;4508;1;0
4.678;-74.146;6619;1;0
4.651;-74.138;6159;1;0
4.678;-74.112;"20410;4107";2;0
4.62;-74.184;6850;1;0
4.572;-74.125;"3808;18777";2;0
4.58;-74.081;19794;1;0
4.669;-74.064;8753;1;0
4.671;-74.086;2192;1;0
4.581;-74.218;241;1;0
4.612;-74.206;410;1;0
4.559;-74.091;7566;1;0
4.554;-74.138;"5272;4719";2;0
4.627;-74.187;4482;1;0
4.662;-74.071;7625;1;0
4.56;-74.216;5302;1;0
4.619;-74.182;"13145;7458;7455;14425";4;0
4.75;-74.114;19735;1;0
4.606;-74.08;7284;1;0
4.668;-74.117;13795;1;0
4.571;-74.223;14896;1;0
4.55;-74.16;"6549;20559";2;0
4.591;-74.218;"17663;1317";2;0
4.551;-74.097;15394;1;0
4.737;-74.094;15676;1;0
4.671;-74.069;9375;1;0
4.63;-74.065;20489;1;0
4.704;-74.126;16346;1;0
4.734;-74.266;4841;1;0
4.611;-74.179;2640;1;0
4.591;-74.159;2235;1;0
4.618;-74.08;6558;1;0
4.727;-74.037;7701;1;0
4.572;-74.21;298;1;0
4.682;-74.112;13902;1;0
4.494;-74.115;11780;1;0
4.682;-74.15;2858;1;0
4.53;-74.092;13581;1;0
4.671;-74.106;1123;1;0
4.575;-74.156;11531;1;0
4.473;-74.123;10760;1;0
4.568;-74.17;4870;1;0
4.646;-74.121;16179;1;0
4.659;-74.068;21966;1;0
4.638;-74.142;21582;1;0
5;-74.341;17533;1;0
4.68;-74.117;19605;1;0
4.579;-74.169;15209;1;0
4.569;-74.181;"10253;14517";2;0
4.588;-74.15;11112;1;0
4.742;-74.097;14514;1;0
4.54;-74.156;"12881;12887";2;0
4.641;-74.136;11350;1;0
4.58;-74.126;11611;1;0
4.623;-74.201;8126;1;0
4.569;-74.094;10176;1;0
4.6;-74.161;21646;1;0
4.746;-74.099;8261;1;0
4.594;-74.178;8230;1;0
4.579;-74.218;6801;1;0
4.742;-74.104;11178;1;0
4.6;-74.072;12509;1;0
4.617;-74.18;10418;1;0
4.696;-74.18;13933;1;0
4.68;-74.15;17808;1;0
4.65;-74.062;16210;1;0
4.62;-74.191;6443;1;0
4.601;-74.071;12676;1;0
4.621;-74.111;20622;1;0
4.684;-74.152;16387;1;0
4.745;-74.107;4089;1;0
4.642;-74.171;320;1;0
4.683;-74.152;8669;1;0
4.657;-74.112;21163;1;0
4.59;-74.081;21893;1;0
4.574;-74.174;6343;1;0
4.679;-74.045;6905;1;0
4.686;-74.098;"13106;13472";2;0
4.663;-74.117;15514;1;0
4.752;-74.095;732;1;0
4.624;-74.142;3987;1;0
4.617;-74.164;3600;1;0
4.554;-74.086;14617;1;0
4.568;-74.131;3485;1;0
4.581;-74.121;20049;1;0
4.669;-74.069;10591;1;0
4.745;-74.087;14607;1;0
4.744;-74.105;666;1;0
4.684;-74.06;15608;1;0
4.579;-74.222;3004;1;0
4.605;-74.186;10550;1;0
4.6;-74.197;893;1;0
4.635;-74.171;12738;1;0
4.717;-74.211;2930;1;0
4.564;-74.13;3473;1;0
4.748;-74.081;4528;1;0
4.586;-74.104;2958;1;0
4.649;-74.056;5394;1;0
4.921;-74.034;21032;1;0
5.008;-74.475;20470;1;0
5.025;-73.996;4518;1;0
4.716;-74.142;2776;1;0
4.595;-74.183;12125;1;0
4.645;-74.172;1900;1;0
4.549;-74.093;18385;1;0
4.572;-74.082;10161;1;0
4.705;-74.117;"3750;19535";2;0
4.517;-74.089;3480;1;0
4.6;-74.198;10685;1;0
4.632;-74.18;15765;1;0
4.494;-74.114;18007;1;0
4.676;-74.047;6157;1;0
4.606;-74.193;692;1;0
4.619;-74.152;3778;1;0
4.612;-74.097;"7497;17101";2;0
4.628;-74.169;16023;1;0
4.561;-74.121;1724;1;0
4.711;-74.131;"7703;13295";2;0
4.626;-74.199;"5074;5365;1861";3;0
4.604;-74.198;4308;1;0
4.704;-74.117;"5369;1333;4006";3;0
4.626;-74.184;"2739;10042;10041";3;0
4.673;-74.072;17730;1;0
4.687;-74.096;"9261;9293";2;0
4.725;-74.123;19048;1;0
4.559;-74.212;14868;1;0
4.745;-74.119;"3132;21229;10538;4675";4;0
4.647;-74.065;"9008;9007;9411;15639";4;0
4.729;-74.091;"15993;2960;5571;20560";4;0
4.615;-74.081;7470;1;0
4.552;-74.099;"5594;21814";2;0
4.726;-74.092;"3724;7700";2;0
4.684;-74.147;13571;1;0
4.716;-74.098;12631;1;0
4.626;-74.192;12870;1;0
4.527;-74.117;"9038;9037;10429";3;0
4.745;-74.097;"4488;8516";2;0
4.605;-74.201;331;1;0
4.576;-74.238;13166;1;0
4.59;-74.224;"183;11104;1604;5704";4;0
4.749;-74.112;3960;1;0
4.738;-74.056;6470;1;0
4.555;-74.113;"21332;13311";2;0
4.615;-74.165;"9722;9678";2;0
4.715;-74.058;"8429;8430";2;0
4.56;-74.109;4671;1;0
4.725;-74.041;5151;1;0
4.612;-74.145;2390;1;0
4.72;-74.08;3476;1;0
4.606;-74.09;7345;1;0
4.574;-74.212;15403;1;0
4.716;-74.053;"9719;9831;7444;15003;3794;6361";6;0
4.617;-74.122;5953;1;0
4.64;-74.161;"16334;3616";2;0
4.615;-74.143;"6347;7034;5935;13203";4;0
4.718;-74.091;"3657;8503;15787";3;0
4.592;-74.161;17675;1;0
4.753;-74.102;18805;1;0
4.687;-74.147;2159;1;0
4.687;-74.104;5407;1;0
4.753;-74.123;711;1;0
4.817;-74.36;6260;1;0
4.702;-74.11;8739;1;0
4.806;-74.352;"18433;12760;20555;20557;15684";5;0
4.562;-74.144;23;1;0
4.766;-74.03;"172;20679";2;0
4.574;-74.218;"110;17488";2;0
4.634;-74.201;13147;1;0
4.688;-74.058;"6482;17247;975";3;0
4.625;-74.169;"8840;4217;18393;16719";4;0
4.621;-74.156;"3663;13558";2;0
4.59;-74.104;"6681;7689";2;0
4.713;-74.058;"16482;2977";2;0
4.544;-74.138;"5940;16105;483";3;0
4.533;-74.088;"6752;1766";2;0
4.657;-74.068;5804;1;0
4.733;-74.279;"17779;17778";2;0
4.632;-74.11;13424;1;0
4.757;-74.047;20257;1;0
4.851;-74.054;16259;1;0
4.601;-74.167;13711;1;0
4.744;-74.123;7191;1;0
4.655;-74.064;"8488;19391;10485;5994";4;0
4.551;-74.088;6795;1;0
4.516;-74.115;13653;1;0
4.66;-74.133;21208;1;0
4.578;-74.087;6006;1;0
4.627;-74.143;3671;1;0
4.631;-74.184;16793;1;0
4.615;-74.083;7427;1;0
4.586;-74.187;12822;1;0
4.715;-74.135;3417;1;0
4.593;-74.136;307;1;0
4.551;-74.159;968;1;0
4.566;-74.114;13288;1;0
4.639;-74.074;16720;1;0
4.568;-74.179;5603;1;0
4.654;-74.072;6149;1;0
4.592;-74.192;8329;1;0
4.629;-74.19;6865;1;0
4.648;-74.058;6301;1;0
4.52;-74.117;"10830;10831";2;0
4.496;-74.114;11798;1;0
4.555;-74.084;20627;1;0
4.702;-74.133;14610;1;0
4.733;-74.103;14504;1;0
4.617;-74.171;14007;1;0
4.635;-74.188;13975;1;0
4.638;-74.145;11419;1;0
4.598;-74.189;10223;1;0
4.563;-74.132;14343;1;0
4.564;-74.126;3686;1;0
4.664;-74.069;12925;1;0
4.511;-74.108;2372;1;0
4.496;-74.106;5352;1;0
4.561;-74.089;5874;1;0
4.565;-74.146;"9798;5003";2;0
4.603;-74.215;16584;1;0
4.661;-74.063;"11467;14985";2;0
4.645;-74.17;2447;1;0
4.688;-74.048;5482;1;0
4.628;-74.184;6792;1;0
4.685;-74.104;"13287;8777;652;6723";4;0
4.692;-74.119;10217;1;0
4.655;-74.063;"16615;6322;7153";3;0
4.602;-74.069;8560;1;0
4.621;-74.196;"17417;17293";2;0
4.62;-74.185;13669;1;0
4.702;-74.127;8273;1;0
4.698;-74.044;"20338;7127;6462";3;0
4.694;-74.047;22288;1;0
4.732;-74.098;16227;1;0
4.598;-74.196;9873;1;0
4.579;-74.247;16155;1;0
4.72;-74.07;8643;1;0
4.736;-74.056;4399;1;0
4.577;-74.082;3411;1;0
4.644;-74.146;883;1;0
4.554;-74.111;5146;1;0
4.765;-74.033;2458;1;0
4.752;-74.086;"4055;17217";2;0
4.68;-74.101;"12936;16765";2;0
4.795;-74.335;15950;1;0
4.646;-74.123;19833;1;0
4.612;-74.163;19461;1;0
4.712;-74.226;14535;1;0
4.592;-74.089;15;1;0
4.757;-74.096;"13086;3392;4486;19874";4;0
4.581;-74.215;10099;1;0
4.582;-74.137;"12230;7872";2;0
4.584;-74.216;"10397;11321";2;0
4.726;-74.121;997;1;0
4.652;-74.15;10714;1;0
4.602;-74.195;5906;1;0
4.734;-74.183;11729;1;0
4.628;-74.178;"4112;7865;7864";3;0
4.754;-74.054;6539;1;0
4.741;-74.128;"19896;15697;2402";3;0
4.604;-74.195;394;1;0
5.015;-74.474;81;1;0
4.681;-74.086;4774;1;0
4.658;-74.076;5747;1;0
4.603;-74.193;14096;1;0
4.621;-74.166;"15271;21344";2;0
4.537;-74.114;"11437;5907";2;0
4.989;-73.874;20468;1;0
4.586;-74.112;"20688;468";2;0
4.724;-74.125;19695;1;0
4.612;-74.144;18343;1;0
4.543;-74.17;"2426;11885;590";3;0
4.625;-74.198;6445;1;0
4.581;-74.071;13923;1;0
4.716;-74.143;12175;1;0
4.711;-74.103;1554;1;0
4.701;-74.028;3790;1;0
4.616;-74.109;7413;1;0
4.644;-74.067;18994;1;0
4.641;-74.161;"1353;2281";2;0
4.628;-74.129;4407;1;0
4.939;-74.308;19479;1;0
4.729;-74.093;"5447;1639";2;0
4.639;-74.075;"15375;6729";2;0
4.608;-74.111;14784;1;0
4.631;-74.182;15187;1;0
4.636;-74.17;"14300;7882;5787";3;0
4.646;-74.149;7311;1;0
4.583;-74.125;4480;1;0
4.574;-74.151;9805;1;0
4.588;-74.105;"16234;6581";2;0
4.666;-74.127;13799;1;0
4.699;-74.114;"17641;12520";2;0
4.595;-74.102;8831;1;0
4.742;-74.017;7673;1;0
4.588;-74.109;"2747;3995";2;0
4.607;-74.142;3322;1;0
4.624;-74.075;6500;1;0
4.708;-74.107;"13647;5237";2;0
4.592;-74.084;6340;1;0
4.588;-74.112;6427;1;0
4.698;-74.078;13751;1;0
4.652;-74.059;7383;1;0
4.762;-74.037;"7287;674";2;0
4.579;-74.08;5563;1;0
4.64;-74.158;2303;1;0
4.519;-74.117;8890;1;0
4.654;-74.151;18000;1;0
4.69;-74.071;7004;1;0
4.586;-74.169;9567;1;0
4.578;-74.23;16269;1;0
5.025;-73.986;"1101;19893";2;0
4.524;-74.12;5757;1;0
4.523;-74.121;5792;1;0
4.733;-74.098;13163;1;0
4.501;-74.085;5293;1;0
4.605;-74.169;4205;1;0
4.686;-74.101;4134;1;0
4.551;-75.66;5517;1;0
4.695;-74.116;"19734;1208";2;0
4.6;-74.155;13784;1;0
4.688;-74.043;6817;1;0
4.916;-74.028;17940;1;0
4.585;-74.099;5891;1;0
4.616;-74.071;"19169;21420";2;0
4.727;-74.086;7539;1;0
4.645;-74.067;7698;1;0
4.47;-74.126;"2534;6165";2;0
4.59;-74.194;6582;1;0
4.688;-74.096;"1641;14626";2;0
4.605;-74.197;914;1;0
4.588;-74.066;7131;1;0
4.717;-74.043;17409;1;0
4.578;-74.105;5671;1;0
4.573;-74.168;"16010;15114";2;0
4.615;-74.146;855;1;0
4.624;-74.157;"12586;3725;10110";3;0
4.696;-74.1;5622;1;0
4.537;-74.138;6308;1;0
4.676;-74.107;1297;1;0
4.58;-74.092;13352;1;0
4.74;-74.038;"6623;21727";2;0
4.576;-74.156;12983;1;0
4.698;-74.057;11000;1;0
4.577;-74.222;"499;212";2;0
4.813;-74.36;2227;1;0
4.544;-74.115;15198;1;0
4.72;-74.054;20603;1;0
4.747;-74.116;10092;1;0
4.711;-74.211;3837;1;0
4.619;-74.2;14470;1;0
4.667;-74.119;14994;1;0
4.756;-74.092;4082;1;0
4.553;-74.094;5887;1;0
4.61;-74.21;13186;1;0
4.584;-74.104;6200;1;0
4.691;-74.173;19442;1;0
4.682;-74.088;17012;1;0
4.735;-74.102;17045;1;0
4.686;-74.037;678;1;0
4.626;-74.077;18723;1;0
4.608;-74.073;20164;1;0
4.608;-74.137;3665;1;0
4.633;-74.057;7600;1;0
4.614;-74.126;9117;1;0
4.563;-74.144;"13705;294";2;0
4.93;-74.175;16791;1;0
4.752;-74.046;19705;1;0
4.571;-74.141;20397;1;0
4.712;-74.144;18673;1;0
4.735;-74.028;7594;1;0
4.591;-74.072;6601;1;0
4.619;-74.074;3749;1;0
4.578;-74.217;6227;1;0
4.53;-74.089;780;1;0
4.598;-74.161;10552;1;0
4.614;-74.214;2507;1;0
4.617;-74.179;10417;1;0
4.545;-74.161;142;1;0
4.645;-74.121;18356;1;0
4.673;-74.079;20680;1;0
4.596;-74.132;12795;1;0
4.813;-74.22;16681;1;0
4.654;-74.137;10720;1;0
4.603;-74.198;1618;1;0
4.715;-74.071;13279;1;0
4.715;-74.214;3672;1;0
4.503;-74.118;1824;1;0
4.596;-74.078;4042;1;0
4.606;-74.095;21005;1;0
4.707;-74.054;22183;1;0
4.743;-74.109;21606;1;0
4.619;-74.162;3897;1;0
4.601;-74.097;6598;1;0
4.526;-74.113;682;1;0
3.466;-76.529;6337;1;0
